"outcome","uacr","HR","lo","hi"
"death_hd",8.04027838086055,0.881799596386523,0.821247079181574,0.946816795942013
"death_hd",8.12775527580024,0.887438282022369,0.829523216997606,0.949396820078499
"death_hd",8.21618390484487,0.893117111060831,0.837895406115236,0.951978216192705
"death_hd",8.30557462270362,0.898833595111328,0.846358962698678,0.9545616780907
"death_hd",8.39593789674317,0.90458517666413,0.854908961950174,0.957147928328966
"death_hd",8.48728430821344,0.910369227967819,0.86354023280693,0.959737716605058
"death_hd",8.57962455348657,0.916183049981093,0.872247352937371,0.962331818200345
"death_hd",8.67296944530945,0.922023871402735,0.881024644077965,0.964931032464122
"death_hd",8.7673299140699,0.92788884778364,0.889866167753201,0.967536181328378
"death_hd",8.8627170090765,0.933775060724875,0.898765721422555,0.970148107842447
"death_hd",8.95914189985251,0.93967951716583,0.907716835099529,0.972767674716739
"death_hd",9.05661587744373,0.945599148766572,0.916712768488773,0.975395762864862
"death_hd",9.15515035574067,0.95153081138859,0.92574650868761,0.978033269934111
"death_hd",9.25475687281508,0.957471284678144,0.934810768496844,0.980681108816636
"death_hd",9.35544709227101,0.963417271756495,0.943897985379652,0.983340206140393
"death_hd",9.4572328046106,0.969365399021311,0.953000321087428,0.986011500759548
"death_hd",9.56012592861466,0.975312323680325,0.962109905749986,0.988695909934746
"death_hd",9.66413851273841,0.98125636291528,0.971222546344627,0.991393840047926
"death_hd",9.76928273652223,0.987197206102972,0.980337135698471,0.994105280978834
"death_hd",9.87557091201789,0.99313458455597,0.989452660711003,0.996830209474002
"death_hd",9.98301548523024,0.999068232456025,0.998568114457843,0.999568600930874
"death_hd",10.0916290375746,1.00499788690861,1.00232042936402,1.00768249663597
"death_hd",10.20142428735,1.01092328799661,1.00508566737077,1.01679481400552
"death_hd",10.3124140912284,1.01684417883311,1.00786428609625,1.02590408082784
"death_hd",10.4246114457604,1.02276030561339,1.01065625519787,1.03500931929976
